Province,Zone,Party,FirstName,LastName,24-1745,24-2233,25-0759,25-0952,25-1111
กรุงเทพมหานคร,8,มติประชา,เบญสิร์ยา,อภิปัญรัศมิ์,0,10,10,10,10
กรุงเทพมหานคร,9,พลังประชารัฐ,สิระ,เจนจาคะ,0,33175,33227,33227,33227
กรุงเทพมหานคร,9,เพื่อไทย,สุรชาติ,เทียนทอง,0,30422,30449,30449,30449
กรุงเทพมหานคร,9,อนาคตใหม่,กฤษณุชา,สรรเสริญ,0,23527,24416,24416,24416
กรุงเทพมหานคร,9,ประชาธิปัตย์,วิชัย,สังข์ประไพ,0,15013,15579,15579,15579
กรุงเทพมหานคร,9,เศรษฐกิจใหม่,ศักดิภัทร์,สวามิวัสดุ์,0,5609,5600,5600,5600
กรุงเทพมหานคร,9,เสรีรวมไทย,ปัณณธร,รัตน์ภูริเดช,0,2367,2483,2483,2483
กรุงเทพมหานคร,9,ภูมิใจไทย,บวรกิตติ์,สันทัด,0,1555,1581,1581,1581
กรุงเทพมหานคร,9,รวมพลังประชาชาติไทย,สุรวัช,สุนทรศารทูล,0,705,730,730,730
กรุงเทพมหานคร,9,รักษ์ผืนป่าประเทศไทย,วีรพัส,เทพา,0,547,549,549,549
กรุงเทพมหานคร,9,ชาติไทยพัฒนา,เจริญ,สุดโสภา,0,348,348,348,348
กรุงเทพมหานคร,9,เพื่อชาติ,ประภัสสร,ชูทอง,0,333,336,336,336
กรุงเทพมหานคร,9,ชาติพัฒนา,ชุมพล,รุ่งวิชานิวัฒน์,0,225,229,229,229
กรุงเทพมหานคร,9,ประชาชนปฏิรูป,ธัชชา,ภิรมย์ชาติ,0,217,228,228,228
กรุงเทพมหานคร,9,พลังท้องถิ่นไท,ศุภกร,จงนภาศิริกูร,0,160,161,161,161
กรุงเทพมหานคร,9,ประชาชาติ,นันทวัน,อินธิแสง,0,139,136,136,136
กรุงเทพมหานคร,9,ประชากรไทย,กฤษฎา,แรงสูงเนิน,0,93,91,91,91
กรุงเทพมหานคร,9,ประชานิยม,ฐิตินันต์,ชวนอยู่,0,70,77,77,77
กรุงเทพมหานคร,9,พลังประชาธิปไตย,พสันต์,ดิษเจริญ,0,65,67,67,67
กรุงเทพมหานคร,9,พลังสังคม,ธงชัย,เสี่ยงเทียนชัย,0,55,53,53,53
กรุงเทพมหานคร,9,ประชาภิวัฒน์,พิชิต,จันทร์ประเสริฐ,0,53,58,58,58
กรุงเทพมหานคร,9,ครูไทยเพื่อประชาชน,โสพรรณา,ทิพย์โยธา,0,51,53,53,53
กรุงเทพมหานคร,9,พลังชาติไทย,ฐิตินันทน์,แก้วกิตติกาญจนา,0,50,49,49,49
กรุงเทพมหานคร,9,ภราดรภาพ,ณัฐพล,วิสุทธิวงศ์,0,49,52,52,52
กรุงเทพมหานคร,9,ประชาธรรมไทย,รุ่งโรจน์,อิบรอฮีม,0,46,24,24,24
กรุงเทพมหานคร,9,พลังไทสร้างชาติ,ไพบูลย์,ภู่ธงแก้ว,0,44,47,47,47
กรุงเทพมหานคร,9,พลังปวงชนไทย,กรรวิการ์,บุตรเนียร,0,40,41,41,41
กรุงเทพมหานคร,9,ภาคีเครือข่ายไทย,กนกวรรณ,กล่ำเครือ,0,38,36,36,36
กรุงเทพมหานคร,9,พลังศรัทธา,สมปอง,เพิ่มพูล,0,24,25,25,25
กรุงเทพมหานคร,9,มติประชา,อรอุสา,งามเบญจวิชัยกุล,0,23,23,23,23
กรุงเทพมหานคร,10,เพื่อไทย,การุณ,โหสกุล,0,29595,29624,29624,29624
กรุงเทพมหานคร,10,พลังประชารัฐ,กนกนุช,กลิ่นสังข์,0,21055,21465,21465,21465
กรุงเทพมหานคร,10,อนาคตใหม่,ธนากร,ชินอุดมพร,0,20705,20841,20841,20841
กรุงเทพมหานคร,10,ประชาธิปัตย์,ธัญญ์นิธิ,ชวรัตน์นิธิโชติ,0,13454,13476,13476,13476
กรุงเทพมหานคร,10,เสรีรวมไทย,เฉลิมพล,อุตรัตน์,0,2200,2211,2211,2211
กรุงเทพมหานคร,10,รวมพลังประชาชาติไทย,กัญญาภัค,ปัญญวัต,0,575,591,591,591
กรุงเทพมหานคร,10,รักษ์ผืนป่าประเทศไทย,ทัศนีย์,พันธุ์เพียร,0,410,405,405,405
กรุงเทพมหานคร,10,ไทยศรีวิไลย์,กุลเชษฐ,จีระออน,0,240,246,246,246
กรุงเทพมหานคร,10,ชาติพัฒนา,ชนภัทท์,จันทรุเบกษา,0,226,238,238,238
กรุงเทพมหานคร,10,ชาติไทยพัฒนา,พนารัตน์,ยุกตานนท์,0,204,217,217,217
กรุงเทพมหานคร,10,พลังท้องถิ่นไท,ชาลี,ชินรุจน์,0,174,175,175,175
กรุงเทพมหานคร,10,ประชาชาติ,วัชรเดช,รูปขจร,0,152,157,157,157
กรุงเทพมหานคร,10,เพื่อชาติ,กุฎารัศมิ์,กุลฉัตร,0,121,119,119,119
กรุงเทพมหานคร,10,ประชาชนปฏิรูป,กนก,โพธิสุวรรณ,0,110,121,121,121
กรุงเทพมหานคร,10,สยามพัฒนา,สมศักดิ์,วัดสังข์,0,110,109,109,109
กรุงเทพมหานคร,10,ประชานิยม,แพ,ทับทิมเพ็ชร,0,99,103,103,103
กรุงเทพมหานคร,10,ประชาภิวัฒน์,ณฐกร,วรอุไร,0,83,86,86,86
กรุงเทพมหานคร,10,ภราดรภาพ,ธกร,อำพันธ์เปรม,0,62,62,62,62
กรุงเทพมหานคร,10,ครูไทยเพื่อประชาชน,โกสิต,แหนผัน,0,60,56,56,56
กรุงเทพมหานคร,10,ไทรักธรรม,วชิร,สถาวรัตนกุล,0,55,55,55,55
กรุงเทพมหานคร,10,พลังชาติไทย,โอวาท,พรหมพินิจ,0,35,35,35,35
กรุงเทพมหานคร,10,ประชาธิปไตยใหม่,ปัณณวิชญ์,ไพเราะ,0,32,33,33,33
กรุงเทพมหานคร,10,แผ่นดินธรรม,สุเมธ,พลศิริ,0,31,39,39,39
กรุงเทพมหานคร,10,ประชาธรรมไทย,วิสายันต์,นีระวงศ์,0,27,27,27,27
กรุงเทพมหานคร,10,ภาคีเครือข่ายไทย,ไพบูลย์,บรรจง,0,22,24,24,24
กรุงเทพมหานคร,10,ประชาไทย,ภูวรา,มาตรศรี,0,16,14,14,14
กรุงเทพมหานคร,10,มติประชา,วินิต,รัตนวงศ์,0,7,7,7,7
กรุงเทพมหานคร,11,เพื่อไทย,อนุดิษฐ์,นาครทรรพ,0,33344,33323,33323,33323
กรุงเทพมหานคร,11,ประชาธิปัตย์,สมชาย,เวสารัชตระกูล,0,23888,23610,23610,23610
กรุงเทพมหานคร,11,อนาคตใหม่,นิกม์,แสงศิรินาวิน,0,23418,24108,24108,24108
กรุงเทพมหานคร,11,พลังประชารัฐ,อิทธิพัทธ์,เศรษฐยุกานนท์,0,18003,18063,18063,18063
กรุงเทพมหานคร,11,เศรษฐกิจใหม่,สมชาย,ยนวิลาศ,0,4008,4003,4003,4003
กรุงเทพมหานคร,11,เสรีรวมไทย,ชูเดช,พันทวี,0,2192,2268,2268,2268
กรุงเทพมหานคร,11,ภูมิใจไทย,ฉัตรวัชร์,ศรีธนะเวทย์,0,610,634,634,634
กรุงเทพมหานคร,11,รักษ์ผืนป่าประเทศไทย,ธนนริศร์,ทิมทองกุลเสฏฐ์,0,328,343,343,343
